symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
BLK,2021-08-27 00:00:00+00:00,954.94,955.125,938.8,938.8,454641,882.7201098247,882.8911187052,867.800740469,867.800740469,454641,0.0,1.0
BLK,2021-08-30 00:00:00+00:00,948.08,959.885,947.58,959.31,284020,876.3789156624,887.2911309811,875.9167294989,886.7596168932,284020,0.0,1.0
BLK,2021-08-31 00:00:00+00:00,943.29,953.235,940.05,950.14,595023,871.9511722166,881.1440550074,868.9562058776,878.2831226557,595023,0.0,1.0
BLK,2021-09-01 00:00:00+00:00,943.82,947.49,937.01,945.0,324238,872.4410895499,875.8335359895,866.1461140039,873.5318488956,324238,0.0,1.0
BLK,2021-09-02 00:00:00+00:00,950.67,954.85,946.1,949.37,349418,878.773039989,882.6369163153,874.5486584552,877.571355964,349418,0.0,1.0
BLK,2021-09-03 00:00:00+00:00,937.28,949.34,934.123,944.7,418782,870.2133522421,881.4104043803,867.2822499535,877.102417488,418782,4.13,1.0
BLK,2021-09-07 00:00:00+00:00,924.83,935.5,918.58,933.29,357555,858.6542063781,868.5607193395,852.8514223098,866.5088548929,357555,0.0,1.0
BLK,2021-09-08 00:00:00+00:00,924.34,929.88,918.6174,926.31,258515,858.1992681072,863.3428559053,852.8861461697,860.0283056455,258515,0.0,1.0
BLK,2021-09-09 00:00:00+00:00,922.14,934.98,918.62,923.3,478374,856.1566881151,868.077927705,852.8885601279,857.2336848382,478374,0.0,1.0
BLK,2021-09-10 00:00:00+00:00,916.62,929.57,915.02,929.17,332254,851.031669226,863.0550378155,849.5461565045,862.6836596351,332254,0.0,1.0
BLK,2021-09-13 00:00:00+00:00,916.26,924.2,906.0,923.25,422830,850.6974288637,858.069285744,841.1715785372,857.1872625656,422830,0.0,1.0
BLK,2021-09-14 00:00:00+00:00,901.95,916.875,897.24,916.0,574192,837.411374461,851.268422816,833.0383963871,850.4560330464,574192,0.0,1.0
BLK,2021-09-15 00:00:00+00:00,909.65,913.87,900.0,902.0,494639,844.5604044331,848.478444236,835.6009058317,837.4577967335,494639,0.0,1.0
BLK,2021-09-16 00:00:00+00:00,890.44,909.42,884.11,908.13,726617,826.7249673208,844.3468619794,820.8479076165,843.1491673477,726617,0.0,1.0
BLK,2021-09-17 00:00:00+00:00,876.63,887.5604,868.805,878.01,1273707,813.9031356436,824.0514158003,806.6380499901,815.1843903658,1273707,0.0,1.0
BLK,2021-09-20 00:00:00+00:00,857.27,857.63,841.26,853.08,767820,795.9284317137,796.262672076,781.0640200444,792.0382452743,767820,0.0,1.0
BLK,2021-09-21 00:00:00+00:00,845.24,863.5413,839.275,861.74,596701,784.7592329391,801.7509916701,779.2210558243,800.0785828793,596701,0.0,1.0
BLK,2021-09-22 00:00:00+00:00,851.05,858.9789,847.81,856.45,544222,790.1535010089,797.5150521448,787.1453377479,795.1671064439,544222,0.0,1.0
BLK,2021-09-23 00:00:00+00:00,876.17,881.325,860.885,861.0,526059,813.4760507361,818.2621870357,799.2847620188,799.3915332456,526059,0.0,1.0
BLK,2021-09-24 00:00:00+00:00,874.62,876.6,866.961,870.0,322521,812.0369602872,813.87528228,804.9259965786,807.7475423039,322521,0.0,1.0
BLK,2021-09-27 00:00:00+00:00,875.47,875.67,868.02,873.0,416959,812.8261389205,813.0118280107,805.9092203111,810.5328786567,416959,0.0,1.0
BLK,2021-09-28 00:00:00+00:00,860.57,873.7636,855.46,870.61,642572,798.9923017017,811.241839603,794.2479454475,808.313894029,642572,0.0,1.0
BLK,2021-09-29 00:00:00+00:00,856.57,864.16,855.89,861.59,547214,795.278519898,802.3254208705,794.6471769914,799.9393160617,547214,0.0,1.0
BLK,2021-09-30 00:00:00+00:00,838.66,862.66,838.16,862.16,562802,778.650061872,800.9327526942,778.1858391465,800.4685299687,562802,0.0,1.0
BLK,2021-10-01 00:00:00+00:00,841.89,849.72,823.4901,843.2,477429,781.6489406785,788.9186685592,764.565637226,782.8652042192,477429,0.0,1.0
BLK,2021-10-04 00:00:00+00:00,825.56,844.035,818.73,837.12,595999,766.4874264649,783.6404561707,760.1461440351,777.2202558776,595999,0.0,1.0
BLK,2021-10-05 00:00:00+00:00,838.78,843.84,822.91,829.14,445226,778.7614753261,783.4594093078,764.0270460199,769.8112611792,445226,0.0,1.0
BLK,2021-10-06 00:00:00+00:00,837.55,837.81,820.96,828.92,472546,777.6194874215,777.8608832387,762.2165773906,769.60700318,472546,0.0,1.0
BLK,2021-10-07 00:00:00+00:00,842.35,855.06,841.46,845.52,434111,782.0760255859,793.8765672671,781.2497091346,785.0191976653,434111,0.0,1.0
BLK,2021-10-08 00:00:00+00:00,844.4,846.66,836.575,839.96,350275,783.9793387603,786.0776254794,776.7142531068,779.8570409582,350275,0.0,1.0
BLK,2021-10-11 00:00:00+00:00,839.73,860.6148,838.63,841.08,531808,779.6434985045,799.0338960579,778.6222085085,780.8968998632,531808,0.0,1.0
BLK,2021-10-12 00:00:00+00:00,836.19,843.39,831.56,843.39,823251,776.3568016082,783.0416088549,772.0580991704,783.0416088549,823251,0.0,1.0
BLK,2021-10-13 00:00:00+00:00,867.81,877.13,852.01,862.0,1453895,805.7142467664,814.367358369,791.0448086418,800.3199786966,1453895,0.0,1.0
BLK,2021-10-14 00:00:00+00:00,892.51,896.72,867.25,882.0,802892,828.6468494042,832.5556047526,805.1943173139,818.888887715,802892,0.0,1.0
BLK,2021-10-15 00:00:00+00:00,907.26,915.2299,894.03,904.61,1022998,842.3414198054,849.7410372047,830.0580864896,839.8810393604,1022998,0.0,1.0
BLK,2021-10-18 00:00:00+00:00,896.31,907.1715,894.51,902.0,541033,832.1749421178,842.259252383,830.5037403061,837.4577967335,541033,0.0,1.0
BLK,2021-10-19 00:00:00+00:00,901.65,904.6399,894.825,899.32,408458,837.1328408257,839.9087998794,830.7962006231,834.969562925,408458,0.0,1.0
BLK,2021-10-20 00:00:00+00:00,902.93,905.81,897.055,905.25,380546,838.3212510029,840.9951739015,832.8666339787,840.475244449,380546,0.0,1.0
BLK,2021-10-21 00:00:00+00:00,903.72,909.85,900.9,902.93,333358,839.0547229091,844.7460935233,836.4365067375,838.3212510029,333358,0.0,1.0
BLK,2021-10-22 00:00:00+00:00,914.97,916.06,900.01,904.8,372100,849.499734232,850.5117397735,835.6101902862,840.0574439961,372100,0.0,1.0
BLK,2021-10-25 00:00:00+00:00,924.74,931.93,912.02,918.54,452424,858.5706462875,865.2461690797,846.7608201518,852.8142844918,452424,0.0,1.0
BLK,2021-10-26 00:00:00+00:00,931.58,938.93,928.35,933.54,377850,864.9212131718,871.7452872361,861.9223343654,866.7409662557,377850,0.0,1.0
BLK,2021-10-27 00:00:00+00:00,917.27,939.353,916.59,930.19,452875,851.6351587691,872.1380196619,851.0038158625,863.6306739951,452875,0.0,1.0
BLK,2021-10-28 00:00:00+00:00,935.48,935.83,916.24,916.24,352210,868.5421504304,868.8671063383,850.6788599547,850.6788599547,352210,0.0,1.0
BLK,2021-10-29 00:00:00+00:00,943.46,947.86,930.56,930.98,484717,875.9511451288,880.0363051129,863.9741988119,864.3641459013,484717,0.0,1.0
BLK,2021-11-01 00:00:00+00:00,936.23,949.38,929.68,947.19,382758,869.2384845186,881.4475421983,863.1571668151,879.4142466608,382758,0.0,1.0
BLK,2021-11-02 00:00:00+00:00,947.85,950.92,932.35,935.55,371293,880.0270206584,882.8773481927,865.6361161691,868.607141612,371293,0.0,1.0
BLK,2021-11-03 00:00:00+00:00,951.7,953.75,944.295,952.17,387259,883.6015356444,885.5048488188,876.7263970803,884.0379050064,387259,0.0,1.0
BLK,2021-11-04 00:00:00+00:00,954.04,964.085,947.11,955.91,350970,885.7740979996,895.1003325541,879.3399710247,887.5102909928,350970,0.0,1.0
BLK,2021-11-05 00:00:00+00:00,955.11,967.94,951.36,962.31,340086,886.7675346321,898.6794897674,883.2858641911,893.4523418787,340086,0.0,1.0
BLK,2021-11-08 00:00:00+00:00,965.87,966.83,957.51,960.0,372387,896.757607684,897.6489153169,888.9958037143,891.3076328871,372387,0.0,1.0
BLK,2021-11-09 00:00:00+00:00,966.75,971.78,952.9,962.72,352866,897.5746396808,902.244720299,884.7156701855,893.8330045136,352866,0.0,1.0
BLK,2021-11-10 00:00:00+00:00,959.21,963.16,951.26,962.0,340439,890.5741609809,894.241520512,883.193019646,893.164523789,340439,0.0,1.0
BLK,2021-11-11 00:00:00+00:00,965.6,969.32,958.01,958.76,266927,896.5069274123,899.9607444897,889.4600264398,890.156360528,266927,0.0,1.0
BLK,2021-11-12 00:00:00+00:00,971.49,973.16,962.31,971.52,379128,901.9754711182,903.5259750213,893.4523418787,902.0033244818,379128,0.0,1.0
BLK,2021-11-15 00:00:00+00:00,953.24,971.5,951.01,971.01,678620,885.0313416389,901.9847555727,882.9609082833,901.5298173018,678620,0.0,1.0
BLK,2021-11-16 00:00:00+00:00,948.95,956.63,941.23,953.24,472053,881.0483106544,888.1787717175,873.8807117733,885.0313416389,472053,0.0,1.0
BLK,2021-11-17 00:00:00+00:00,931.54,946.34,922.16,944.45,677342,864.8840753538,878.6250680275,856.1752570241,876.8703061252,677342,0.0,1.0
BLK,2021-11-18 00:00:00+00:00,922.77,940.525,918.73,934.88,681626,856.7416087492,873.2261577304,852.9906891275,867.9850831599,681626,0.0,1.0
BLK,2021-11-19 00:00:00+00:00,914.95,925.4883,910.03,922.4,739175,849.481165323,859.2654020185,844.9132137044,856.3980839324,739175,0.0,1.0
BLK,2021-11-22 00:00:00+00:00,919.33,929.91,912.97,920.0,520680,853.547756398,863.3707092688,847.6428433301,854.1698148501,520680,0.0,1.0
BLK,2021-11-23 00:00:00+00:00,935.43,936.66,918.26,922.27,686139,868.4957281579,869.6377160625,852.5543197655,856.2773860237,686139,0.0,1.0
BLK,2021-11-24 00:00:00+00:00,930.72,939.415,925.09,932.32,438906,864.1227500841,872.1955832798,858.8956021953,865.6082628055,438906,0.0,1.0
BLK,2021-11-26 00:00:00+00:00,901.64,914.06,896.85,902.77,543222,837.1235563712,848.6548488717,832.6763026613,838.1726997307,543222,0.0,1.0
BLK,2021-11-29 00:00:00+00:00,928.0,934.7599,905.82,914.78,610630,861.5973784575,867.8735768612,841.004458356,849.3233295963,610630,0.0,1.0
BLK,2021-11-30 00:00:00+00:00,904.61,924.99,902.02,919.61,1057481,839.8810393604,858.8027576503,837.4763656425,853.8077211243,1057481,0.0,1.0
BLK,2021-12-01 00:00:00+00:00,900.33,929.44,899.78,921.5,708235,835.9072928305,862.9343399069,835.3966478325,855.5624830265,708235,0.0,1.0
BLK,2021-12-02 00:00:00+00:00,918.85,924.06,901.16,901.51,630713,853.1021025816,857.9393033809,836.6779025547,837.0028584626,630713,0.0,1.0
BLK,2021-12-03 00:00:00+00:00,899.57,924.0,887.78,923.1,641403,835.2016742878,857.8835966538,824.2553024214,857.047995748,641403,0.0,1.0
BLK,2021-12-06 00:00:00+00:00,896.7,905.95,890.415,901.23,442798,836.3715155559,844.9991909422,830.5093599016,840.5967446911,442798,4.13,1.0
BLK,2021-12-07 00:00:00+00:00,920.92,924.48,908.53,911.7,616189,858.9620342431,862.2825233647,847.4056128338,850.3623405067,616189,0.0,1.0
BLK,2021-12-08 00:00:00+00:00,923.86,932.16,914.94,928.48,413479,861.7042359334,869.4458257395,853.384358696,866.0134100183,413479,0.0,1.0
BLK,2021-12-09 00:00:00+00:00,919.08,926.93,914.69,918.89,376634,857.2458263825,864.56769144,853.1511782802,857.0686092664,376634,0.0,1.0
BLK,2021-12-10 00:00:00+00:00,925.16,929.2,919.48,925.92,453475,862.9167740958,866.6849696159,857.6189150478,863.62564256,453475,0.0,1.0
BLK,2021-12-13 00:00:00+00:00,917.66,925.5,914.14,924.01,463282,855.9213616204,863.2338994614,852.6381813653,861.8441441829,463282,0.0,1.0
BLK,2021-12-14 00:00:00+00:00,902.38,915.46,893.04,910.0,828938,841.6693746039,853.869373961,832.9577542679,848.7767136789,828938,0.0,1.0
BLK,2021-12-15 00:00:00+00:00,914.91,915.225,891.05,905.75,465886,853.3563770461,853.6501843701,831.1016381578,844.8126466096,465886,0.0,1.0
BLK,2021-12-16 00:00:00+00:00,921.55,933.06,916.37,925.46,473979,859.549648891,870.2852752366,854.7181506747,863.1965905948,473979,0.0,1.0
BLK,2021-12-17 00:00:00+00:00,913.57,923.98,903.4026,917.73,727103,852.1065300172,861.816162533,842.6231757769,855.9866521369,727103,0.0,1.0
BLK,2021-12-20 00:00:00+00:00,897.29,900.91,884.325,899.9,549520,836.9218213373,840.2982737588,824.8290849716,839.3562248788,549520,0.0,1.0
BLK,2021-12-21 00:00:00+00:00,910.87,914.19,900.245,904.91,381591,849.5881815261,852.6848174485,839.6780138526,844.0291604123,381591,0.0,1.0
BLK,2021-12-22 00:00:00+00:00,911.54,918.2685,908.02,911.56,350349,850.2131050405,856.4889227526,846.9299247854,850.2317594738,350349,0.0,1.0
BLK,2021-12-23 00:00:00+00:00,913.92,923.34,912.09,913.78,416330,852.4329825994,861.2192206685,850.7261019554,852.3024015665,416330,0.0,1.0
BLK,2021-12-27 00:00:00+00:00,922.57,923.13,912.0,918.8,411224,860.5010249877,861.0233491192,850.6421570057,856.9846643167,411224,0.0,1.0
BLK,2021-12-28 00:00:00+00:00,921.82,929.055,921.13,923.78,385197,859.8014837401,866.5497249747,859.1579057924,861.6296182004,385197,0.0,1.0
BLK,2021-12-29 00:00:00+00:00,909.72,922.96,907.68,921.27,391955,848.5155516132,860.8647864364,846.6127994199,859.2884868253,391955,0.0,1.0
BLK,2021-12-30 00:00:00+00:00,913.76,918.06,906.47,911.72,315955,852.2837471333,856.2944502858,845.4842062072,850.38099494,315955,0.0,1.0
BLK,2021-12-31 00:00:00+00:00,915.56,919.82,913.5,915.34,214152,853.9626461273,857.9360404134,852.0412395008,853.7574473614,214152,0.0,1.0
BLK,2022-01-03 00:00:00+00:00,911.73,922.07,905.425,918.34,470804,850.3903221566,860.034664156,844.509512069,856.5556123515,470804,0.0,1.0
BLK,2022-01-04 00:00:00+00:00,917.22,927.48,916.555,917.72,495778,855.5109640886,865.0806883549,854.8907041824,855.9773249203,495778,0.0,1.0
BLK,2022-01-05 00:00:00+00:00,891.77,925.5,890.825,918.15,573457,831.7731977555,863.2338994614,830.8917757836,856.3783952355,573457,0.0,1.0
BLK,2022-01-06 00:00:00+00:00,895.49,898.175,884.03,893.36,636991,835.2429223432,837.7472800094,824.5539320809,833.2562252002,636991,0.0,1.0
BLK,2022-01-07 00:00:00+00:00,892.27,896.625,884.0,895.27,643312,832.2395585871,836.3015614312,824.525950431,835.0377235773,643312,0.0,1.0
BLK,2022-01-10 00:00:00+00:00,873.34,889.8667,862.84,888.7,788499,814.5831374993,829.9979486135,804.7895600338,828.9097422489,788499,0.0,1.0
BLK,2022-01-11 00:00:00+00:00,888.19,888.91,861.77,871.75,737248,828.4340542005,829.1056137982,803.7915478539,813.1001100545,737248,0.0,1.0
BLK,2022-01-12 00:00:00+00:00,885.11,899.97,880.8601,895.55,650928,825.5612714773,839.4215153952,821.5972976801,835.298885643,650928,0.0,1.0
BLK,2022-01-13 00:00:00+00:00,867.58,891.16,864.12,890.73,795917,809.2106607182,831.2042375408,805.9834437629,830.8031672255,795917,0.0,1.0
BLK,2022-01-14 00:00:00+00:00,848.6,858.745,832.87,845.0,1239801,791.5076035472,800.9700648222,776.8358917822,788.149805559,1239801,0.0,1.0
BLK,2022-01-18 00:00:00+00:00,832.0,839.95,824.1916,835.0,886036,776.024423935,783.4395611589,768.7413600987,778.8225889252,886036,0.0,1.0
BLK,2022-01-19 00:00:00+00:00,825.5,840.0,825.0,840.0,753127,769.961733123,783.4861972421,769.4953722913,783.4861972421,753127,0.0,1.0
BLK,2022-01-20 00:00:00+00:00,826.55,846.67,823.74,828.16,945895,770.9410908696,789.7074507369,768.3201429955,772.4427727476,945895,0.0,1.0
BLK,2022-01-21 00:00:00+00:00,800.92,825.9,798.79,825.9,1248237,747.0354346371,770.3348217884,745.0487374941,770.3348217884,1248237,0.0,1.0
BLK,2022-01-24 00:00:00+00:00,786.82,788.41,754.05,779.56,1688740,733.8840591834,735.3670866281,703.3187702743,727.1124999072,1688740,0.0,1.0
BLK,2022-01-25 00:00:00+00:00,798.55,805.6999,763.87,774.01,1220178,744.8248842948,751.4937509159,712.4780970087,721.9358946754,1220178,0.0,1.0
BLK,2022-01-26 00:00:00+00:00,795.47,819.97,784.09,811.0,942680,741.9521015716,764.8037823245,731.3377290423,756.437269004,942680,0.0,1.0
BLK,2022-01-27 00:00:00+00:00,787.96,814.565,783.6939,807.66,696630,734.9473618796,759.7624217339,730.9682779915,753.3219786483,696630,0.0,1.0
BLK,2022-01-28 00:00:00+00:00,808.14,808.59,772.65,784.75,602839,753.7696850467,754.1894097952,720.6673932132,731.9533253402,602839,0.0,1.0
BLK,2022-01-31 00:00:00+00:00,822.94,823.67,805.01,805.21,611205,767.5739656648,768.254852479,750.8502662403,751.036810573,611205,0.0,1.0
BLK,2022-02-01 00:00:00+00:00,825.95,831.32,820.5701,827.91,631940,770.3814578716,775.3901732039,765.3635085947,772.2095923318,631940,0.0,1.0
BLK,2022-02-02 00:00:00+00:00,822.51,830.155,815.53,830.05,1030447,767.1728953495,774.3035524661,760.6624981391,774.2056166914,1030447,0.0,1.0
BLK,2022-02-03 00:00:00+00:00,805.77,823.73,802.4861,816.5,582608,751.5591347045,768.3108157788,748.4961700341,761.5672381526,582608,0.0,1.0
BLK,2022-02-04 00:00:00+00:00,809.82,817.44,797.3,802.0,667514,755.3366574412,762.4439965162,743.6589822156,748.0427740335,667514,0.0,1.0
BLK,2022-02-07 00:00:00+00:00,816.92,824.76,803.74,810.0,568685,761.9589812512,769.2715190921,749.6657097278,755.5045473406,568685,0.0,1.0
BLK,2022-02-08 00:00:00+00:00,807.39,817.88,801.275,815.98,971675,753.0701437992,762.854394048,747.3665508276,761.0822228876,971675,0.0,1.0
BLK,2022-02-09 00:00:00+00:00,813.0,824.87,812.97,819.25,1197764,758.3027123307,769.3741184751,758.2747306808,764.1322227269,1197764,0.0,1.0
BLK,2022-02-10 00:00:00+00:00,778.19,810.05,770.21,803.73,2082171,725.8346712284,755.5511834238,718.3915523546,749.6563825112,2082171,0.0,1.0
BLK,2022-02-11 00:00:00+00:00,772.49,784.9895,768.2566,783.18,1271858,720.5181577471,732.1767121785,716.5695738573,730.4889523286,1271858,0.0,1.0
BLK,2022-02-14 00:00:00+00:00,760.31,773.87,752.9511,765.0,951371,709.1576078871,721.8053136425,702.2938024384,713.5320724883,951371,0.0,1.0
BLK,2022-02-15 00:00:00+00:00,781.19,784.245,774.445,776.2,550435,728.6328362185,731.4823009001,722.341628599,723.9785551182,550435,0.0,1.0
BLK,2022-02-16 00:00:00+00:00,783.42,787.75,776.55,777.17,627174,730.7128055279,734.7514903303,724.3050077004,724.8832951317,627174,0.0,1.0
BLK,2022-02-17 00:00:00+00:00,762.5,777.61,760.93,773.81,497653,711.2002683299,725.2936926636,709.7358953184,721.7493503427,497653,0.0,1.0
BLK,2022-02-18 00:00:00+00:00,756.02,765.49,752.4501,760.6,494271,705.1562319511,713.9891061034,701.826508885,709.4280971694,494271,0.0,1.0
BLK,2022-02-22 00:00:00+00:00,745.48,758.4,736.75,750.0,680089,695.3253456191,707.37610951,687.1826854977,699.5412475376,680089,0.0,1.0
BLK,2022-02-23 00:00:00+00:00,732.49,757.45,731.17,751.0,814216,683.2092912117,706.4900239298,681.9780986161,700.473969201,814216,0.0,1.0
BLK,2022-02-24 00:00:00+00:00,731.79,734.67,705.37,710.28,1173961,682.5563860474,685.2426244379,657.9138797008,662.493543068,1173961,0.0,1.0
BLK,2022-02-25 00:00:00+00:00,750.87,750.97,733.4,736.05,676550,700.3527153847,700.4459875511,684.0580679254,686.5297803334,676550,0.0,1.0
BLK,2022-02-28 00:00:00+00:00,743.89,747.74,735.42,740.08,795755,693.8423181743,697.4332965783,685.9421656855,690.2886486368,795755,0.0,1.0
BLK,2022-03-01 00:00:00+00:00,714.81,741.7125,711.68,740.35,863364,666.7187722031,691.8113167523,663.7993533967,690.5404834859,863364,0.0,1.0
BLK,2022-03-02 00:00:00+00:00,738.04,745.8,718.02,720.0,948258,688.3858964435,695.6238165514,669.7128087426,671.5595976361,948258,0.0,1.0
BLK,2022-03-03 00:00:00+00:00,737.71,752.5,729.57,746.97,694413,688.0780982946,701.873051696,680.4857439547,696.7151008975,694413,0.0,1.0
BLK,2022-03-04 00:00:00+00:00,696.59,725.41,695.51,722.0,2161253,654.2762652136,681.3456201619,653.2618688449,678.1427575535,2161253,4.88,1.0
BLK,2022-03-07 00:00:00+00:00,677.07,701.75,674.84,696.0,1154435,635.9419901063,659.1228256415,633.8474494563,653.7221042344,1154435,0.0,1.0
BLK,2022-03-08 00:00:00+00:00,662.87,678.3,660.15,675.0,1180227,622.6045563705,637.0972748595,620.049780331,633.9977303998,1180227,0.0,1.0
BLK,2022-03-09 00:00:00+00:00,693.25,702.375,680.0,686.95,1432507,651.139150518,659.7098605771,638.6940098842,645.2218383676,1432507,0.0,1.0
BLK,2022-03-10 00:00:00+00:00,697.2,705.82,681.38,681.54,1007807,654.8492113107,662.9455971419,639.9901830219,640.1404639654,1007807,0.0,1.0
BLK,2022-03-11 00:00:00+00:00,687.04,704.9799,686.2,700.37,814666,645.3063713983,662.1565282629,644.5173964449,657.8266525038,814666,0.0,1.0
BLK,2022-03-14 00:00:00+00:00,697.53,710.39,694.36,695.89,758723,655.1591657567,667.2379965906,652.1817245635,653.6187860858,758723,0.0,1.0
BLK,2022-03-15 00:00:00+00:00,707.67,715.0,700.3601,702.58,639546,664.6832205511,671.5679662753,657.8173538704,659.9024080359,639546,0.0,1.0
BLK,2022-03-16 00:00:00+00:00,731.11,731.96,711.49,722.76,1162315,686.6993787742,687.4977462865,668.2711780772,678.8565920352,1162315,0.0,1.0
BLK,2022-03-17 00:00:00+00:00,740.93,743.025,721.06,721.06,544871,695.9228716816,697.8906127856,677.2598570104,677.2598570104,544871,0.0,1.0
BLK,2022-03-18 00:00:00+00:00,738.59,742.45,729.38,742.45,1165467,693.7250128829,697.3505406449,685.0744660726,697.3505406449,1165467,0.0,1.0
BLK,2022-03-21 00:00:00+00:00,733.83,743.98,727.93,739.88,588382,689.2541548137,698.7876021671,683.7125450221,694.9366529899,588382,0.0,1.0
BLK,2022-03-22 00:00:00+00:00,746.87,749.125,737.3919,740.24,565599,701.5020517091,703.6200737566,692.5996903928,695.2747851128,565599,0.0,1.0
BLK,2022-03-23 00:00:00+00:00,736.46,746.84,729.67,746.84,761302,691.7243978225,701.4738740322,685.3468502827,701.4738740322,761302,0.0,1.0
BLK,2022-03-24 00:00:00+00:00,738.28,743.4,734.3258,740.04,462997,693.4338435549,698.2428337469,689.7198378874,695.0869339334,462997,0.0,1.0
BLK,2022-03-25 00:00:00+00:00,741.04,743.96,735.32,739.96,419224,696.0261898303,698.7688170492,690.6536461001,695.0117934616,419224,0.0,1.0
BLK,2022-03-28 00:00:00+00:00,749.88,752.32,740.0,744.5,448964,704.3292119588,706.6209963472,695.0493636975,699.2760152335,448964,0.0,1.0
BLK,2022-03-29 00:00:00+00:00,773.24,776.7581,762.1601,765.78,795127,726.2702297101,729.5746258809,715.8633682982,719.2633807193,795127,0.0,1.0
BLK,2022-03-30 00:00:00+00:00,777.36,783.07,773.21,776.55,791890,730.1399640053,735.5031151765,726.2420520332,729.3791667288,791890,0.0,1.0
BLK,2022-03-31 00:00:00+00:00,764.17,784.4764,764.17,783.64,931815,717.7511787253,736.8240846699,717.7511787253,736.0384910377,931815,0.0,1.0
BLK,2022-04-01 00:00:00+00:00,769.76,774.825,764.56,768.0,683395,723.0016191889,727.7589503067,718.1174885251,721.3485288104,683395,0.0,1.0
BLK,2022-04-04 00:00:00+00:00,782.23,788.65,769.7,771.5,882774,734.7141402231,740.7441630811,722.9452638351,724.6359244495,882774,0.0,1.0
BLK,2022-04-05 00:00:00+00:00,764.43,781.26,762.19,779.73,744334,717.9953852585,733.8030620031,715.8914520495,732.3660004809,744334,0.0,1.0
BLK,2022-04-06 00:00:00+00:00,745.23,758.08,737.08,752.25,845620,699.9616720382,712.0311103133,692.3067364786,706.5552484344,845620,0.0,1.0
BLK,2022-04-07 00:00:00+00:00,748.89,753.24,736.105,745.23,475483,703.3993486209,707.4851117723,691.3909619791,699.9616720382,475483,0.0,1.0
BLK,2022-04-08 00:00:00+00:00,736.1,747.0,734.2,747.0,820954,691.3862656996,701.6241549757,689.6016794956,701.6241549757,820954,0.0,1.0
BLK,2022-04-11 00:00:00+00:00,728.38,737.58,727.29,732.55,591747,684.1352101757,692.776364427,683.1114212481,688.0519072657,591747,0.0,1.0
BLK,2022-04-12 00:00:00+00:00,716.83,735.82,711.44,728.4,955250,673.2868045666,691.1232740485,668.2242152824,684.1539952936,955250,0.0,1.0
BLK,2022-04-13 00:00:00+00:00,715.74,727.0599,711.0783,717.0,908682,672.263015639,682.8952984662,667.8844864245,673.4464780691,908682,0.0,1.0
BLK,2022-04-14 00:00:00+00:00,688.17,719.31,688.14,716.01,1103924,646.3677305618,675.6161591909,646.3395528849,672.5166147312,1103924,0.0,1.0
BLK,2022-04-18 00:00:00+00:00,680.0,691.49,677.46,687.0,834125,638.6940098842,649.4860601395,636.3082999061,645.2688011624,834125,0.0,1.0
BLK,2022-04-19 00:00:00+00:00,701.57,704.655,681.5,681.5,998277,658.9537595801,661.851364022,640.1028937295,640.1028937295,998277,0.0,1.0
BLK,2022-04-20 00:00:00+00:00,699.0,710.7925,697.5256,707.71,865581,656.5398719251,667.6160470891,655.1550330307,664.720790787,865581,0.0,1.0
BLK,2022-04-21 00:00:00+00:00,681.46,709.1,679.67,708.97,804886,640.0653234937,666.0263564837,638.3840554382,665.9042532171,804886,0.0,1.0
BLK,2022-04-22 00:00:00+00:00,662.94,683.82,662.525,681.0,797248,622.6703042833,642.2819674103,622.2805130861,639.6332657811,797248,0.0,1.0
BLK,2022-04-25 00:00:00+00:00,668.28,669.08,648.0,660.3,1138248,627.6859307727,628.4373354902,608.6378211838,620.1906687155,1138248,0.0,1.0
BLK,2022-04-26 00:00:00+00:00,647.05,668.83,646.86,662.66,801307,607.7455280817,628.202521516,607.5670694613,622.4073126322,801307,0.0,1.0
BLK,2022-04-27 00:00:00+00:00,643.02,655.55,641.755,646.14,631813,603.9603268173,615.7292032053,602.7721681077,606.8908052156,631813,0.0,1.0
BLK,2022-04-28 00:00:00+00:00,650.97,654.3972,639.32,650.0,1127308,611.4274111975,614.6464290073,600.4850799988,610.5163329775,1127308,0.0,1.0
BLK,2022-04-29 00:00:00+00:00,624.68,651.28,623.22,649.04,1011737,586.7343736683,611.7185805256,585.3630600589,609.6146473165,1011737,0.0,1.0
BLK,2022-05-02 00:00:00+00:00,624.8,630.75,610.0,629.71,1537163,586.847084376,592.4356569624,572.946097102,591.4588308297,1537163,0.0,1.0
BLK,2022-05-03 00:00:00+00:00,631.06,641.7,625.16,630.51,887303,592.7268262905,602.7205090334,587.1852164988,592.2102355472,887303,0.0,1.0
BLK,2022-05-04 00:00:00+00:00,665.23,666.485,630.0,632.32,1021908,624.8212002872,625.9999664378,591.7312150398,593.9102887206,1021908,0.0,1.0
BLK,2022-05-05 00:00:00+00:00,633.81,656.9,626.63,651.29,889551,595.3097800069,616.9971986661,588.5659226673,611.7279730845,889551,0.0,1.0
BLK,2022-05-06 00:00:00+00:00,628.62,637.1,616.955,631.3,725798,590.4350419021,598.3999319077,579.4786218649,592.9522477057,725798,0.0,1.0
BLK,2022-05-09 00:00:00+00:00,605.56,624.3499,603.44,616.72,1079546,568.7758009198,586.4243252968,566.7845784184,579.2578967291,1079546,0.0,1.0
